@RELATION pacmanGameStates

@ATTRIBUTE pacmanX NUMERIC
@ATTRIBUTE pacmanY NUMERIC
@ATTRIBUTE directionPossible NUMERIC
@ATTRIBUTE ghostX NUMERIC
@ATTRIBUTE ghostY NUMERIC
@ATTRIBUTE nearestGhostDistance NUMERIC
@ATTRIBUTE minWidth NUMERIC
@ATTRIBUTE minHeight NUMERIC
@ATTRIBUTE maxWidth NUMERIC
@ATTRIBUTE maxHeight NUMERIC
@ATTRIBUTE directionTaken {0,1,2,3}
@ATTRIBUTE futureScore NUMERIC

@DATA
1.0,17.0,12.0,5.0,8.0,13.0,1.0,3.0,29.0,19.0,1,-2.0
1.0,16.0,13.0,5.0,9.0,11.0,1.0,3.0,29.0,19.0,1,-3.0
1.0,15.0,13.0,5.0,10.0,9.0,1.0,3.0,29.0,19.0,1,-4.0
1.0,14.0,13.0,4.0,10.0,7.0,1.0,3.0,29.0,19.0,1,-5.0
1.0,13.0,12.0,4.0,9.0,7.0,1.0,3.0,29.0,19.0,1,-6.0
1.0,12.0,13.0,5.0,9.0,7.0,1.0,3.0,29.0,19.0,1,-7.0
1.0,11.0,12.0,5.0,10.0,5.0,1.0,3.0,29.0,19.0,1,-8.0
1.0,10.0,12.0,4.0,10.0,3.0,1.0,3.0,29.0,19.0,1,-9.0
1.0,9.0,12.0,3.0,10.0,3.0,1.0,3.0,29.0,19.0,1,-10.0
1.0,8.0,12.0,3.0,9.0,3.0,1.0,3.0,29.0,19.0,1,-11.0
1.0,7.0,12.0,3.0,10.0,5.0,1.0,3.0,29.0,19.0,1,-12.0
1.0,6.0,13.0,3.0,9.0,5.0,1.0,3.0,29.0,19.0,1,-13.0
2.0,6.0,7.0,3.0,9.0,4.0,1.0,3.0,29.0,19.0,3,-14.0
3.0,6.0,15.0,3.0,9.0,3.0,1.0,3.0,29.0,19.0,3,-15.0
3.0,7.0,13.0,3.0,8.0,1.0,1.0,3.0,29.0,19.0,0,184.0
3.0,8.0,13.0,11.0,3.0,13.0,1.0,3.0,29.0,19.0,0,183.0
4.0,8.0,15.0,11.0,3.0,12.0,1.0,3.0,29.0,19.0,3,182.0
5.0,8.0,15.0,11.0,4.0,10.0,1.0,3.0,29.0,19.0,3,181.0
6.0,8.0,14.0,11.0,5.0,8.0,1.0,3.0,29.0,19.0,3,180.0
6.0,7.0,14.0,10.0,5.0,6.0,1.0,3.0,29.0,19.0,1,179.0
6.0,6.0,11.0,10.0,6.0,4.0,1.0,3.0,29.0,19.0,1,178.0
7.0,6.0,3.0,10.0,5.0,4.0,1.0,3.0,29.0,19.0,3,177.0
8.0,6.0,15.0,10.0,6.0,2.0,1.0,3.0,29.0,19.0,3,176.0
9.0,6.0,15.0,10.0,5.0,2.0,1.0,3.0,29.0,19.0,3,375.0
10.0,6.0,15.0,17.0,3.0,10.0,1.0,3.0,29.0,19.0,3,374.0
10.0,7.0,15.0,17.0,4.0,10.0,1.0,3.0,29.0,19.0,0,373.0
10.0,8.0,15.0,16.0,4.0,10.0,1.0,3.0,29.0,19.0,0,372.0
10.0,9.0,15.0,17.0,4.0,12.0,1.0,3.0,29.0,19.0,0,371.0
10.0,10.0,15.0,16.0,4.0,12.0,1.0,3.0,29.0,19.0,0,370.0
10.0,11.0,15.0,15.0,4.0,12.0,1.0,3.0,29.0,19.0,0,369.0
10.0,12.0,15.0,15.0,4.0,13.0,1.0,3.0,29.0,19.0,0,368.0
11.0,12.0,7.0,16.0,4.0,13.0,1.0,3.0,29.0,19.0,3,367.0
12.0,12.0,3.0,16.0,3.0,13.0,1.0,3.0,29.0,19.0,3,366.0
13.0,12.0,7.0,16.0,4.0,11.0,1.0,3.0,29.0,19.0,3,365.0
14.0,12.0,15.0,17.0,4.0,11.0,1.0,3.0,29.0,19.0,3,364.0
14.0,11.0,15.0,17.0,4.0,10.0,1.0,3.0,29.0,19.0,1,363.0
14.0,10.0,15.0,17.0,5.0,8.0,1.0,3.0,29.0,19.0,1,362.0
14.0,9.0,14.0,18.0,5.0,8.0,1.0,3.0,29.0,19.0,1,361.0
14.0,8.0,15.0,18.0,5.0,7.0,1.0,3.0,29.0,19.0,1,360.0
14.0,7.0,14.0,18.0,6.0,5.0,1.0,3.0,29.0,19.0,1,359.0
14.0,6.0,15.0,18.0,5.0,5.0,1.0,3.0,29.0,19.0,1,358.0
15.0,6.0,3.0,18.0,4.0,5.0,1.0,3.0,29.0,19.0,3,357.0
16.0,6.0,3.0,19.0,4.0,5.0,1.0,3.0,29.0,19.0,3,356.0
17.0,6.0,7.0,20.0,4.0,5.0,1.0,3.0,29.0,19.0,3,355.0
18.0,6.0,7.0,20.0,5.0,3.0,1.0,3.0,29.0,19.0,3,354.0
19.0,6.0,7.0,20.0,5.0,2.0,1.0,3.0,29.0,19.0,3,353.0
20.0,6.0,7.0,19.0,5.0,2.0,1.0,3.0,29.0,19.0,3,352.0
20.0,5.0,14.0,19.0,6.0,2.0,1.0,3.0,29.0,19.0,1,351.0
20.0,6.0,7.0,18.0,6.0,2.0,1.0,3.0,29.0,19.0,0,350.0
19.0,6.0,7.0,18.0,6.0,1.0,1.0,3.0,29.0,19.0,2,549.0
18.0,6.0,7.0,25.0,8.0,8.0,1.0,3.0,29.0,19.0,2,548.0
19.0,6.0,7.0,24.0,8.0,7.0,1.0,3.0,29.0,19.0,3,547.0
20.0,6.0,7.0,24.0,8.0,7.0,1.0,3.0,29.0,19.0,3,546.0
21.0,6.0,3.0,24.0,9.0,5.0,1.0,3.0,29.0,19.0,3,545.0
22.0,6.0,3.0,23.0,9.0,3.0,1.0,3.0,29.0,19.0,3,544.0
23.0,6.0,15.0,23.0,8.0,2.0,1.0,3.0,29.0,19.0,3,543.0
23.0,7.0,13.0,23.0,8.0,2.0,1.0,3.0,29.0,19.0,0,542.0
23.0,8.0,15.0,24.0,8.0,1.0,1.0,3.0,29.0,19.0,0,542.0
1.0,18.0,5.0,5.0,9.0,13.0,1.0,3.0,29.0,19.0,1,-1.0
1.0,17.0,12.0,4.0,9.0,11.0,1.0,3.0,29.0,19.0,1,-2.0
1.0,16.0,13.0,5.0,9.0,11.0,1.0,3.0,29.0,19.0,1,-3.0
1.0,15.0,13.0,5.0,10.0,9.0,1.0,3.0,29.0,19.0,1,-4.0
1.0,14.0,13.0,5.0,10.0,8.0,1.0,3.0,29.0,19.0,1,-5.0
1.0,13.0,12.0,5.0,10.0,7.0,1.0,3.0,29.0,19.0,1,-6.0
1.0,12.0,13.0,5.0,9.0,7.0,1.0,3.0,29.0,19.0,1,-7.0
1.0,11.0,12.0,5.0,9.0,6.0,1.0,3.0,29.0,19.0,1,-8.0
1.0,10.0,12.0,4.0,9.0,4.0,1.0,3.0,29.0,19.0,1,-9.0
1.0,9.0,12.0,4.0,9.0,3.0,1.0,3.0,29.0,19.0,1,-10.0
1.0,8.0,12.0,4.0,9.0,4.0,1.0,3.0,29.0,19.0,1,-11.0
1.0,7.0,12.0,1.0,4.0,3.0,1.0,3.0,29.0,19.0,1,-12.0
1.0,6.0,13.0,1.0,5.0,1.0,1.0,3.0,29.0,19.0,1,187.0
1.0,5.0,13.0,1.0,4.0,1.0,1.0,3.0,29.0,19.0,1,386.0
1.0,4.0,13.0,4.0,5.0,4.0,1.0,3.0,29.0,19.0,1,385.0
1.0,5.0,13.0,4.0,5.0,4.0,1.0,3.0,29.0,19.0,0,384.0
2.0,5.0,15.0,4.0,4.0,2.0,1.0,3.0,29.0,19.0,3,583.0
3.0,5.0,15.0,4.0,8.0,4.0,1.0,3.0,29.0,19.0,3,582.0
3.0,6.0,15.0,4.0,8.0,3.0,1.0,3.0,29.0,19.0,0,581.0
3.0,7.0,13.0,4.0,7.0,1.0,1.0,3.0,29.0,19.0,0,581.0
9.0,1.0,3.0,9.0,7.0,6.0,1.0,3.0,19.0,12.0,3,99.0
8.0,1.0,3.0,9.0,7.0,7.0,1.0,3.0,19.0,12.0,2,198.0
7.0,1.0,3.0,8.0,7.0,7.0,1.0,3.0,19.0,12.0,2,297.0
6.0,1.0,9.0,7.0,7.0,7.0,1.0,3.0,19.0,12.0,2,396.0
6.0,2.0,12.0,7.0,7.0,6.0,1.0,3.0,19.0,12.0,0,495.0
6.0,3.0,15.0,6.0,7.0,4.0,1.0,3.0,19.0,12.0,0,594.0
6.0,4.0,14.0,5.0,7.0,4.0,1.0,3.0,19.0,12.0,0,693.0
6.0,5.0,14.0,5.0,6.0,2.0,1.0,3.0,19.0,12.0,0,792.0
6.0,6.0,14.0,6.0,7.0,1.0,1.0,3.0,19.0,12.0,0,1091.0
6.0,7.0,15.0,7.0,7.0,1.0,1.0,3.0,19.0,12.0,0,1290.0
7.0,7.0,3.0,6.0,4.0,4.0,1.0,3.0,19.0,12.0,3,1289.0
6.0,7.0,15.0,5.0,4.0,4.0,1.0,3.0,19.0,12.0,2,1288.0
6.0,6.0,14.0,5.0,3.0,4.0,1.0,3.0,19.0,12.0,1,1287.0
6.0,5.0,14.0,5.0,4.0,2.0,1.0,3.0,19.0,12.0,1,1286.0
6.0,4.0,14.0,4.0,4.0,2.0,1.0,3.0,19.0,12.0,1,1385.0
5.0,4.0,15.0,4.0,5.0,2.0,1.0,3.0,19.0,12.0,2,1484.0
5.0,5.0,15.0,4.0,4.0,2.0,1.0,3.0,19.0,12.0,0,1483.0
5.0,4.0,15.0,3.0,4.0,2.0,1.0,3.0,19.0,12.0,1,1582.0
4.0,4.0,15.0,3.0,3.0,2.0,1.0,3.0,19.0,12.0,2,1681.0
4.0,3.0,15.0,3.0,4.0,2.0,1.0,3.0,19.0,12.0,1,1680.0
4.0,4.0,15.0,3.0,5.0,2.0,1.0,3.0,19.0,12.0,0,1779.0
4.0,5.0,15.0,3.0,4.0,2.0,1.0,3.0,19.0,12.0,0,1978.0
4.0,4.0,15.0,9.0,7.0,7.0,1.0,3.0,19.0,12.0,1,1977.0
4.0,5.0,15.0,8.0,7.0,5.0,1.0,3.0,19.0,12.0,0,2076.0
4.0,6.0,15.0,7.0,7.0,3.0,1.0,3.0,19.0,12.0,0,2175.0
4.0,7.0,7.0,6.0,7.0,2.0,1.0,3.0,19.0,12.0,0,2175.0
12.0,10.0,3.0,13.0,12.0,3.0,1.0,3.0,19.0,15.0,3,-1.0
13.0,10.0,7.0,13.0,12.0,3.0,1.0,3.0,19.0,15.0,3,-2.0
14.0,10.0,7.0,12.0,12.0,3.0,1.0,3.0,19.0,15.0,3,-3.0
15.0,10.0,15.0,14.0,6.0,5.0,1.0,3.0,19.0,15.0,3,-4.0
15.0,9.0,15.0,15.0,6.0,3.0,1.0,3.0,19.0,15.0,1,-5.0
15.0,8.0,15.0,15.0,6.0,2.0,1.0,3.0,19.0,15.0,1,-6.0
15.0,7.0,15.0,14.0,6.0,2.0,1.0,3.0,19.0,15.0,1,-7.0
15.0,6.0,15.0,13.0,6.0,2.0,1.0,3.0,19.0,15.0,1,-8.0
14.0,6.0,15.0,13.0,6.0,1.0,1.0,3.0,19.0,15.0,2,191.0
13.0,6.0,7.0,3.0,4.0,12.0,1.0,3.0,19.0,15.0,2,190.0
13.0,5.0,15.0,3.0,4.0,11.0,1.0,3.0,19.0,15.0,1,189.0
13.0,4.0,15.0,4.0,4.0,9.0,1.0,3.0,19.0,15.0,1,188.0
13.0,3.0,11.0,3.0,4.0,11.0,1.0,3.0,19.0,15.0,1,187.0
12.0,3.0,11.0,3.0,4.0,10.0,1.0,3.0,19.0,15.0,2,186.0
11.0,3.0,11.0,3.0,3.0,8.0,1.0,3.0,19.0,15.0,2,185.0
10.0,3.0,11.0,3.0,3.0,7.0,1.0,3.0,19.0,15.0,2,184.0
9.0,3.0,3.0,4.0,3.0,5.0,1.0,3.0,19.0,15.0,2,183.0
8.0,3.0,11.0,3.0,3.0,5.0,1.0,3.0,19.0,15.0,2,182.0
7.0,3.0,11.0,3.0,3.0,4.0,1.0,3.0,19.0,15.0,2,181.0
6.0,3.0,11.0,4.0,3.0,2.0,1.0,3.0,19.0,15.0,2,380.0
5.0,3.0,11.0,7.0,12.0,10.0,1.0,3.0,19.0,15.0,2,379.0
5.0,4.0,15.0,6.0,12.0,8.0,1.0,3.0,19.0,15.0,0,378.0
5.0,5.0,15.0,5.0,12.0,7.0,1.0,3.0,19.0,15.0,0,377.0
5.0,6.0,7.0,5.0,12.0,7.0,1.0,3.0,19.0,15.0,0,376.0
4.0,6.0,15.0,6.0,12.0,8.0,1.0,3.0,19.0,15.0,2,375.0
4.0,7.0,14.0,6.0,12.0,6.0,1.0,3.0,19.0,15.0,0,374.0
4.0,8.0,15.0,5.0,12.0,5.0,1.0,3.0,19.0,15.0,0,373.0
4.0,9.0,15.0,5.0,12.0,5.0,1.0,3.0,19.0,15.0,0,372.0
4.0,10.0,7.0,7.0,12.0,5.0,1.0,3.0,19.0,15.0,0,371.0
3.0,10.0,15.0,7.0,12.0,6.0,1.0,3.0,19.0,15.0,2,370.0
3.0,11.0,14.0,7.0,12.0,5.0,1.0,3.0,19.0,15.0,0,369.0
3.0,12.0,14.0,7.0,12.0,5.0,1.0,3.0,19.0,15.0,0,368.0
3.0,13.0,14.0,8.0,12.0,6.0,1.0,3.0,19.0,15.0,0,367.0
3.0,14.0,7.0,8.0,12.0,7.0,1.0,3.0,19.0,15.0,0,366.0
4.0,14.0,3.0,8.0,12.0,5.0,1.0,3.0,19.0,15.0,3,365.0
5.0,14.0,3.0,8.0,13.0,4.0,1.0,3.0,19.0,15.0,3,364.0
6.0,14.0,3.0,8.0,13.0,3.0,1.0,3.0,19.0,15.0,3,363.0
7.0,14.0,3.0,8.0,13.0,2.0,1.0,3.0,19.0,15.0,3,362.0
8.0,14.0,7.0,8.0,13.0,1.0,1.0,3.0,19.0,15.0,3,561.0
8.0,13.0,13.0,8.0,12.0,2.0,1.0,3.0,19.0,15.0,1,560.0
8.0,12.0,11.0,9.0,12.0,2.0,1.0,3.0,19.0,15.0,1,559.0
9.0,12.0,11.0,9.0,13.0,1.0,1.0,3.0,19.0,15.0,0,559.0
1.0,3.0,9.0,2.0,8.0,6.0,1.0,3.0,8.0,11.0,0,-1.0
1.0,4.0,13.0,3.0,7.0,5.0,1.0,3.0,8.0,11.0,0,-2.0
1.0,5.0,13.0,2.0,9.0,5.0,1.0,3.0,8.0,11.0,0,-3.0
1.0,6.0,13.0,2.0,8.0,3.0,1.0,3.0,8.0,11.0,0,96.0
1.0,7.0,13.0,2.0,9.0,3.0,1.0,3.0,8.0,11.0,0,95.0
1.0,8.0,13.0,2.0,10.0,3.0,1.0,3.0,8.0,11.0,0,194.0
1.0,9.0,13.0,2.0,10.0,2.0,1.0,3.0,8.0,11.0,0,193.0
1.0,10.0,5.0,2.0,10.0,1.0,1.0,3.0,8.0,11.0,0,592.0
2.0,10.0,7.0,3.0,7.0,4.0,1.0,3.0,8.0,11.0,3,591.0
3.0,10.0,7.0,3.0,6.0,4.0,1.0,3.0,8.0,11.0,3,690.0
3.0,9.0,15.0,3.0,7.0,2.0,1.0,3.0,8.0,11.0,1,689.0
3.0,8.0,15.0,3.0,6.0,2.0,1.0,3.0,8.0,11.0,1,688.0
3.0,7.0,15.0,4.0,6.0,2.0,1.0,3.0,8.0,11.0,1,887.0
4.0,7.0,15.0,7.0,9.0,6.0,1.0,3.0,8.0,11.0,3,886.0
4.0,8.0,15.0,7.0,10.0,4.0,1.0,3.0,8.0,11.0,0,885.0
4.0,9.0,15.0,6.0,10.0,2.0,1.0,3.0,8.0,11.0,0,884.0
4.0,10.0,7.0,5.0,10.0,2.0,1.0,3.0,8.0,11.0,0,884.0
1.0,18.0,5.0,5.0,9.0,13.0,1.0,3.0,29.0,19.0,1,-1.0
1.0,17.0,12.0,4.0,9.0,11.0,1.0,3.0,29.0,19.0,1,-2.0
1.0,16.0,13.0,4.0,8.0,11.0,1.0,3.0,29.0,19.0,1,-3.0
1.0,15.0,13.0,4.0,9.0,9.0,1.0,3.0,29.0,19.0,1,-4.0
1.0,14.0,13.0,3.0,9.0,7.0,1.0,3.0,29.0,19.0,1,-5.0
1.0,13.0,12.0,3.0,9.0,6.0,1.0,3.0,29.0,19.0,1,-6.0
1.0,12.0,13.0,3.0,9.0,5.0,1.0,3.0,29.0,19.0,1,-7.0
1.0,11.0,12.0,3.0,10.0,3.0,1.0,3.0,29.0,19.0,1,-8.0
1.0,10.0,12.0,3.0,9.0,3.0,1.0,3.0,29.0,19.0,1,-9.0
1.0,9.0,12.0,3.0,8.0,3.0,1.0,3.0,29.0,19.0,1,-10.0
1.0,8.0,12.0,3.0,7.0,3.0,1.0,3.0,29.0,19.0,1,-11.0
1.0,7.0,12.0,3.0,8.0,3.0,1.0,3.0,29.0,19.0,1,-12.0
1.0,6.0,13.0,4.0,8.0,5.0,1.0,3.0,29.0,19.0,1,-13.0
2.0,6.0,7.0,4.0,8.0,4.0,1.0,3.0,29.0,19.0,3,-14.0
3.0,6.0,15.0,4.0,8.0,3.0,1.0,3.0,29.0,19.0,3,-15.0
3.0,7.0,13.0,4.0,7.0,1.0,1.0,3.0,29.0,19.0,0,184.0
4.0,7.0,15.0,11.0,4.0,10.0,1.0,3.0,29.0,19.0,3,183.0
5.0,7.0,15.0,11.0,3.0,10.0,1.0,3.0,29.0,19.0,3,182.0
6.0,7.0,14.0,11.0,4.0,8.0,1.0,3.0,29.0,19.0,3,181.0
6.0,6.0,11.0,10.0,4.0,6.0,1.0,3.0,29.0,19.0,1,180.0
7.0,6.0,3.0,10.0,3.0,6.0,1.0,3.0,29.0,19.0,3,179.0
8.0,6.0,15.0,10.0,3.0,5.0,1.0,3.0,29.0,19.0,3,178.0
9.0,6.0,15.0,11.0,3.0,5.0,1.0,3.0,29.0,19.0,3,177.0
10.0,6.0,15.0,10.0,3.0,3.0,1.0,3.0,29.0,19.0,3,176.0
10.0,5.0,15.0,11.0,3.0,3.0,1.0,3.0,29.0,19.0,1,175.0
11.0,5.0,14.0,10.0,3.0,3.0,1.0,3.0,29.0,19.0,3,174.0
11.0,4.0,14.0,9.0,3.0,3.0,1.0,3.0,29.0,19.0,1,173.0
11.0,3.0,10.0,10.0,3.0,1.0,1.0,3.0,29.0,19.0,1,372.0
10.0,3.0,11.0,17.0,4.0,8.0,1.0,3.0,29.0,19.0,2,371.0
10.0,4.0,15.0,17.0,4.0,7.0,1.0,3.0,29.0,19.0,0,370.0
10.0,5.0,15.0,18.0,4.0,9.0,1.0,3.0,29.0,19.0,0,369.0
10.0,6.0,15.0,18.0,4.0,10.0,1.0,3.0,29.0,19.0,0,368.0
10.0,7.0,15.0,18.0,4.0,11.0,1.0,3.0,29.0,19.0,0,367.0
10.0,8.0,15.0,18.0,3.0,13.0,1.0,3.0,29.0,19.0,0,366.0
10.0,9.0,15.0,18.0,3.0,14.0,1.0,3.0,29.0,19.0,0,365.0
10.0,10.0,15.0,18.0,3.0,15.0,1.0,3.0,29.0,19.0,0,364.0
10.0,11.0,15.0,18.0,4.0,15.0,1.0,3.0,29.0,19.0,0,363.0
10.0,12.0,15.0,18.0,3.0,17.0,1.0,3.0,29.0,19.0,0,362.0
11.0,12.0,7.0,17.0,3.0,15.0,1.0,3.0,29.0,19.0,3,361.0
12.0,12.0,3.0,18.0,3.0,15.0,1.0,3.0,29.0,19.0,3,360.0
13.0,12.0,7.0,19.0,3.0,15.0,1.0,3.0,29.0,19.0,3,359.0
14.0,12.0,15.0,18.0,3.0,13.0,1.0,3.0,29.0,19.0,3,358.0
14.0,11.0,15.0,19.0,3.0,13.0,1.0,3.0,29.0,19.0,1,357.0
14.0,10.0,15.0,18.0,3.0,11.0,1.0,3.0,29.0,19.0,1,356.0
14.0,9.0,14.0,17.0,3.0,9.0,1.0,3.0,29.0,19.0,1,355.0
14.0,8.0,15.0,17.0,3.0,8.0,1.0,3.0,29.0,19.0,1,354.0
14.0,7.0,14.0,16.0,3.0,6.0,1.0,3.0,29.0,19.0,1,353.0
14.0,6.0,15.0,16.0,3.0,5.0,1.0,3.0,29.0,19.0,1,352.0
14.0,5.0,14.0,16.0,3.0,4.0,1.0,3.0,29.0,19.0,1,351.0
14.0,4.0,15.0,17.0,3.0,4.0,1.0,3.0,29.0,19.0,1,350.0
15.0,4.0,7.0,18.0,3.0,4.0,1.0,3.0,29.0,19.0,3,349.0
16.0,4.0,7.0,18.0,4.0,2.0,1.0,3.0,29.0,19.0,3,348.0
17.0,4.0,15.0,18.0,3.0,2.0,1.0,3.0,29.0,19.0,3,347.0
18.0,4.0,15.0,18.0,3.0,1.0,1.0,3.0,29.0,19.0,3,546.0
18.0,3.0,11.0,26.0,9.0,13.0,1.0,3.0,29.0,19.0,1,545.0
18.0,4.0,15.0,26.0,8.0,13.0,1.0,3.0,29.0,19.0,0,544.0
18.0,5.0,15.0,27.0,8.0,12.0,1.0,3.0,29.0,19.0,0,543.0
18.0,6.0,7.0,27.0,8.0,12.0,1.0,3.0,29.0,19.0,0,542.0
19.0,6.0,7.0,28.0,8.0,11.0,1.0,3.0,29.0,19.0,3,541.0
20.0,6.0,7.0,28.0,8.0,10.0,1.0,3.0,29.0,19.0,3,540.0
21.0,6.0,3.0,28.0,8.0,8.0,1.0,3.0,29.0,19.0,3,539.0
22.0,6.0,3.0,27.0,8.0,6.0,1.0,3.0,29.0,19.0,3,538.0
23.0,6.0,15.0,27.0,7.0,5.0,1.0,3.0,29.0,19.0,3,537.0
23.0,7.0,13.0,27.0,7.0,4.0,1.0,3.0,29.0,19.0,0,536.0
24.0,7.0,15.0,27.0,7.0,3.0,1.0,3.0,29.0,19.0,3,535.0
25.0,7.0,15.0,27.0,7.0,3.0,1.0,3.0,29.0,19.0,3,534.0
26.0,7.0,15.0,27.0,6.0,3.0,1.0,3.0,29.0,19.0,3,533.0
27.0,7.0,15.0,27.0,5.0,1.0,1.0,3.0,29.0,19.0,0,533.0
1.0,18.0,5.0,5.0,9.0,13.0,1.0,3.0,29.0,19.0,1,-1.0
1.0,17.0,12.0,4.0,9.0,11.0,1.0,3.0,29.0,19.0,1,-2.0
1.0,16.0,13.0,3.0,9.0,9.0,1.0,3.0,29.0,19.0,1,-3.0
1.0,15.0,13.0,3.0,8.0,9.0,1.0,3.0,29.0,19.0,1,-4.0
1.0,14.0,13.0,3.0,8.0,8.0,1.0,3.0,29.0,19.0,1,-5.0
1.0,13.0,12.0,1.0,5.0,8.0,1.0,3.0,29.0,19.0,1,-6.0
1.0,12.0,13.0,1.0,4.0,8.0,1.0,3.0,29.0,19.0,1,-7.0
1.0,11.0,12.0,3.0,7.0,6.0,1.0,3.0,29.0,19.0,1,-8.0
1.0,10.0,12.0,3.0,6.0,6.0,1.0,3.0,29.0,19.0,1,-9.0
1.0,9.0,12.0,2.0,5.0,5.0,1.0,3.0,29.0,19.0,1,-10.0
1.0,8.0,12.0,2.0,6.0,3.0,1.0,3.0,29.0,19.0,1,-11.0
1.0,7.0,12.0,2.0,6.0,2.0,1.0,3.0,29.0,19.0,1,-12.0
1.0,6.0,13.0,2.0,6.0,1.0,1.0,3.0,29.0,19.0,1,187.0
2.0,6.0,7.0,2.0,4.0,2.0,1.0,3.0,29.0,19.0,3,186.0
2.0,5.0,15.0,2.0,3.0,2.0,1.0,3.0,29.0,19.0,1,385.0
2.0,4.0,15.0,6.0,3.0,5.0,1.0,3.0,29.0,19.0,1,384.0
3.0,4.0,15.0,7.0,3.0,5.0,1.0,3.0,29.0,19.0,3,383.0
4.0,4.0,15.0,8.0,3.0,5.0,1.0,3.0,29.0,19.0,3,382.0
5.0,4.0,14.0,8.0,3.0,4.0,1.0,3.0,29.0,19.0,3,381.0
5.0,3.0,11.0,7.0,3.0,2.0,1.0,3.0,29.0,19.0,1,380.0
6.0,3.0,3.0,7.0,3.0,1.0,1.0,3.0,29.0,19.0,3,579.0
7.0,3.0,3.0,5.0,9.0,7.0,1.0,3.0,29.0,19.0,3,578.0
6.0,3.0,3.0,6.0,9.0,5.0,1.0,3.0,29.0,19.0,2,577.0
5.0,3.0,11.0,6.0,8.0,5.0,1.0,3.0,29.0,19.0,2,576.0
5.0,4.0,14.0,6.0,7.0,4.0,1.0,3.0,29.0,19.0,0,575.0
5.0,5.0,14.0,6.0,7.0,4.0,1.0,3.0,29.0,19.0,0,574.0
5.0,6.0,15.0,6.0,8.0,4.0,1.0,3.0,29.0,19.0,0,573.0
5.0,7.0,15.0,6.0,9.0,2.0,1.0,3.0,29.0,19.0,0,572.0
5.0,8.0,15.0,5.0,9.0,2.0,1.0,3.0,29.0,19.0,0,571.0
5.0,9.0,15.0,6.0,9.0,1.0,1.0,3.0,29.0,19.0,0,571.0
9.0,1.0,3.0,9.0,7.0,6.0,1.0,3.0,19.0,12.0,3,99.0
8.0,1.0,3.0,9.0,7.0,7.0,1.0,3.0,19.0,12.0,2,198.0
7.0,1.0,3.0,8.0,7.0,7.0,1.0,3.0,19.0,12.0,2,297.0
6.0,1.0,9.0,8.0,7.0,8.0,1.0,3.0,19.0,12.0,2,396.0
6.0,2.0,12.0,8.0,7.0,7.0,1.0,3.0,19.0,12.0,0,495.0
6.0,3.0,15.0,9.0,7.0,7.0,1.0,3.0,19.0,12.0,0,594.0
6.0,4.0,14.0,10.0,7.0,7.0,1.0,3.0,19.0,12.0,0,693.0
6.0,5.0,14.0,9.0,8.0,6.0,1.0,3.0,19.0,12.0,0,792.0
6.0,6.0,14.0,10.0,7.0,5.0,1.0,3.0,19.0,12.0,0,891.0
6.0,7.0,15.0,9.0,7.0,3.0,1.0,3.0,19.0,12.0,0,890.0
7.0,7.0,3.0,10.0,7.0,3.0,1.0,3.0,19.0,12.0,3,889.0
8.0,7.0,3.0,11.0,7.0,3.0,1.0,3.0,19.0,12.0,3,888.0
9.0,7.0,11.0,10.0,7.0,1.0,1.0,3.0,19.0,12.0,3,1087.0
10.0,7.0,11.0,10.0,8.0,1.0,1.0,3.0,19.0,12.0,3,1286.0
10.0,8.0,14.0,10.0,9.0,1.0,1.0,3.0,19.0,12.0,0,1286.0
12.0,10.0,3.0,13.0,12.0,3.0,1.0,3.0,19.0,15.0,3,-1.0
13.0,10.0,7.0,13.0,12.0,3.0,1.0,3.0,19.0,15.0,3,-2.0
14.0,10.0,7.0,12.0,12.0,4.0,1.0,3.0,19.0,15.0,3,-3.0
15.0,10.0,15.0,12.0,12.0,6.0,1.0,3.0,19.0,15.0,3,-4.0
15.0,11.0,13.0,11.0,12.0,4.0,1.0,3.0,19.0,15.0,0,-5.0
15.0,12.0,13.0,12.0,12.0,2.0,1.0,3.0,19.0,15.0,0,-6.0
15.0,13.0,13.0,13.0,12.0,3.0,1.0,3.0,19.0,15.0,0,-7.0
15.0,14.0,7.0,13.0,12.0,4.0,1.0,3.0,19.0,15.0,0,-8.0
14.0,14.0,3.0,13.0,12.0,3.0,1.0,3.0,19.0,15.0,2,-9.0
13.0,14.0,3.0,13.0,12.0,2.0,1.0,3.0,19.0,15.0,2,-10.0
12.0,14.0,3.0,13.0,12.0,2.0,1.0,3.0,19.0,15.0,2,-11.0
11.0,14.0,3.0,9.0,14.0,2.0,1.0,3.0,19.0,15.0,2,-12.0
10.0,14.0,7.0,9.0,14.0,1.0,1.0,3.0,19.0,15.0,2,187.0
9.0,14.0,7.0,10.0,12.0,3.0,1.0,3.0,19.0,15.0,2,186.0
10.0,14.0,7.0,10.0,12.0,1.0,1.0,3.0,19.0,15.0,3,385.0
10.0,13.0,14.0,8.0,3.0,12.0,1.0,3.0,19.0,15.0,1,384.0
10.0,14.0,7.0,8.0,3.0,13.0,1.0,3.0,19.0,15.0,0,383.0
11.0,14.0,3.0,8.0,3.0,14.0,1.0,3.0,19.0,15.0,3,382.0
12.0,14.0,3.0,7.0,3.0,16.0,1.0,3.0,19.0,15.0,3,381.0
13.0,14.0,3.0,6.0,3.0,18.0,1.0,3.0,19.0,15.0,3,380.0
